ReqID,Core,WCLatency,Arrival_Time,Finish_Time
3099719,3,342,10695163,10695505
3099557,1,342,10695277,10695619
3099655,2,342,10695391,10695733
3099775,3,342,10695505,10695847
3099638,1,342,10695619,10695961
3099659,2,342,10695733,10696075
3099776,3,342,10695847,10696189
3099682,1,342,10695961,10696303
3099687,2,342,10696075,10696417
3099780,3,342,10696189,10696531
3099707,1,342,10696303,10696645
3099717,2,343,10696417,10696760
3099794,3,342,10696531,10696873
3099711,1,342,10696645,10696987
3099766,2,341,10696760,10697101
3099798,3,342,10696873,10697215
3099749,1,342,10696987,10697329
3099770,2,342,10697101,10697443
3099801,3,342,10697215,10697557
3099803,1,342,10697329,10697671
3099791,2,342,10697443,10697785
3099809,3,342,10697557,10697899
3099832,1,342,10697671,10698013
3099847,2,342,10697785,10698127
3099816,3,342,10697899,10698241
3099853,1,342,10698013,10698355
3099866,2,343,10698127,10698470
3099850,3,342,10698241,10698583
3099857,1,342,10698355,10698697
3099874,2,341,10698470,10698811
3099883,3,342,10698583,10698925
3099871,1,342,10698697,10699039
3099878,2,342,10698811,10699153
3099920,3,342,10698925,10699267
3099922,1,342,10699039,10699381
3099916,2,342,10699153,10699495
3099931,3,342,10699267,10699609
3099941,1,342,10699381,10699723
3099943,2,342,10699495,10699837
3099935,3,342,10699609,10699951
3099966,1,342,10699723,10700065
3099985,2,343,10699837,10700180
3099948,3,342,10699951,10700293
3099970,1,342,10700065,10700407
3099996,2,341,10700180,10700521
3100005,3,342,10700293,10700635
3099990,1,342,10700407,10700749
3100000,2,342,10700521,10700863
3100019,3,342,10700635,10700977
3100034,1,342,10700749,10701091
3100011,2,342,10700863,10701205
3100050,3,342,10700977,10701319
3100060,1,342,10701091,10701433
3100065,2,342,10701205,10701547
3100054,3,342,10701319,10701661
3100071,1,342,10701433,10701775
3100081,2,343,10701547,10701890
3100068,3,342,10701661,10702003
3100075,1,342,10701775,10702117
3100115,2,341,10701890,10702231
3100124,3,342,10702003,10702345
3100103,1,342,10702117,10702459
3100119,2,342,10702231,10702573
3100137,3,342,10702345,10702687
3100139,1,342,10702459,10702801
3100133,2,342,10702573,10702915
3100151,3,342,10702687,10703029
3100176,1,342,10702801,10703143
3100184,2,342,10702915,10703257
3100155,3,342,10703029,10703371
3100193,1,342,10703143,10703485
3100203,2,343,10703257,10703600
3100187,3,342,10703371,10703713
3100197,1,342,10703485,10703827
3100211,2,341,10703600,10703941
3100226,3,342,10703713,10704055
3100208,1,342,10703827,10704169
3100215,2,342,10703941,10704283
3100257,3,342,10704055,10704397
3100262,1,342,10704169,10704511
3100253,2,342,10704283,10704625
3100268,3,342,10704397,10704739
3100278,1,342,10704511,10704853
3100280,2,342,10704625,10704967
3100272,3,342,10704739,10705081
3100311,1,342,10704853,10705195
3100323,2,343,10704967,10705310
3100289,3,342,10705081,10705423
3100317,1,342,10705195,10705537
3100334,2,341,10705310,10705651
3100343,3,342,10705423,10705765
3100331,1,342,10705537,10705879
3100338,2,342,10705651,10705993
3100363,3,342,10705765,10706107
3100380,1,342,10705879,10706221
3100349,2,342,10705993,10706335
3100387,3,342,10706107,10706449
3100400,1,342,10706221,10706563
3100402,2,342,10706335,10706677
3100391,3,342,10706449,10706791
3100408,1,342,10706563,10706905
3100418,2,343,10706677,10707020
3100405,3,342,10706791,10707133
3100412,1,342,10706905,10707247
3100453,2,341,10707020,10707361
3100462,3,342,10707133,10707475
3100450,1,342,10707247,10707589
3100457,2,342,10707361,10707703
3100475,3,342,10707475,10707817
3100477,1,342,10707589,10707931
3100471,2,342,10707703,10708045
3100496,3,342,10707817,10708159
3100519,1,342,10707931,10708273
3100521,2,342,10708045,10708387
3100500,3,342,10708159,10708501
3100530,1,342,10708273,10708615
3100540,2,343,10708387,10708730
3100524,3,342,10708501,10708843
3100534,1,342,10708615,10708957
3100548,2,341,10708730,10709071
3100570,3,342,10708843,10709185
3100545,1,342,10708957,10709299
3100552,2,342,10709071,10709413
3100594,3,342,10709185,10709527
3100599,1,342,10709299,10709641
3100590,2,342,10709413,10709755
3100605,3,342,10709527,10709869
3100615,1,342,10709641,10709983
3100617,2,342,10709755,10710097
3100609,3,342,10709869,10710211
3100674,1,342,10709983,10710325
3100666,2,343,10710097,10710440
3100633,3,342,10710211,10710553
3100760,1,342,10710325,10710667
3100679,2,341,10710440,10710781
3100688,3,342,10710553,10710895
3100810,1,342,10710667,10711009
3100683,2,342,10710781,10711123
3100713,3,342,10710895,10711237
3100842,1,342,10711009,10711351
3100696,2,342,10711123,10711465
3100737,3,342,10711237,10711579
3100865,1,342,10711351,10711693
3100754,2,342,10711465,10711807
3100741,3,342,10711579,10711921
3100921,1,342,10711693,10712035
3100778,2,343,10711807,10712150
3100757,3,342,10711921,10712263
3100947,1,342,10712035,10712377
3100827,2,341,10712150,10712491
3100836,3,342,10712263,10712605
3100970,1,342,10712377,10712719
3100831,2,342,10712491,10712833
3100863,3,342,10712605,10712947
3101025,1,342,10712719,10713061
3100859,2,342,10712833,10713175
3100902,3,343,10712947,10713290
3101052,1,342,10713061,10713403
3100938,2,342,10713175,10713517
3100906,3,342,10713290,10713632
3101082,1,342,10713403,10713745
3100965,2,343,10713517,10713860
3100941,3,342,10713632,10713974
3101133,1,342,10713745,10714087
3100992,2,341,10713860,10714201
3101013,3,342,10713974,10714316
3101160,1,342,10714087,10714429
3100997,2,342,10714201,10714543
3101047,3,341,10714316,10714657
3101196,1,342,10714429,10714771
3101043,2,342,10714543,10714885
3101073,3,343,10714657,10715000
3101247,1,342,10714771,10715113
3101104,2,342,10714885,10715227
3101077,3,342,10715000,10715342
3101281,1,342,10715113,10715455
3101151,2,343,10715227,10715570
3101120,3,342,10715342,10715684
3101306,1,342,10715455,10715797
3101219,2,342,10715570,10715912
3101193,3,342,10715684,10716026
3101358,1,342,10715797,10716139
3101375,2,342,10715912,10716254
3101240,3,341,10716026,10716367
3101398,1,342,10716139,10716481
3101415,2,342,10716254,10716596
3101272,3,343,10716367,10716710
3101435,1,342,10716481,10716823
3101462,2,342,10716596,10716938
3101276,3,342,10716710,10717052
3101504,1,342,10716823,10717165
3101521,2,342,10716938,10717280
3101303,3,342,10717052,10717394
3101544,1,342,10717165,10717507
3101561,2,342,10717280,10717622
3101395,3,342,10717394,10717736
3101581,1,342,10717507,10717849
3101611,2,342,10717622,10717964
3101433,3,341,10717736,10718077
3101646,1,342,10717849,10718191
3101663,2,342,10717964,10718306
3101494,3,347,10718077,10718424
3101686,1,342,10718191,10718533
3101703,2,342,10718306,10718648
3101499,3,338,10718424,10718762
3101729,1,342,10718533,10718875
3101759,2,342,10718648,10718990
3101541,3,342,10718762,10719104
3101794,1,342,10718875,10719217
3101812,2,342,10718990,10719332
3101641,3,342,10719104,10719446
3101835,1,342,10719217,10719559
3101852,2,342,10719332,10719674
3101684,3,341,10719446,10719787
3101872,1,342,10719559,10719901
3101902,2,342,10719674,10720016
3101720,3,342,10719787,10720129
3101936,1,342,10719901,10720243
3101953,2,342,10720016,10720358
3101724,3,342,10720129,10720471
3101982,1,342,10720243,10720585
3101999,2,342,10720358,10720700
3101791,3,342,10720471,10720813
3102019,1,342,10720585,10720927
3102049,2,342,10720700,10721042
3101869,3,342,10720813,10721155
3102082,1,342,10720927,10721269
3102099,2,342,10721042,10721384
3101934,3,342,10721155,10721497
3102122,1,342,10721269,10721611
3102139,2,342,10721384,10721726
3101973,3,342,10721497,10721839
3102159,1,342,10721611,10721953
3102189,2,342,10721726,10722068
3101977,3,342,10721839,10722181
3102237,1,342,10721953,10722295
3102254,2,342,10722068,10722410
3102016,3,342,10722181,10722523
3102279,1,342,10722295,10722637
3102296,2,342,10722410,10722752
3102119,3,342,10722523,10722865
3102319,1,342,10722637,10722979
3102349,2,342,10722752,10723094
3102157,3,342,10722865,10723207
3102384,1,342,10722979,10723321
3102401,2,342,10723094,10723436
3102274,3,342,10723207,10723549
3102427,1,342,10723321,10723663
3102444,2,342,10723436,10723778
3102462,3,342,10723549,10723891
3102485,1,342,10723663,10724005
3102512,2,342,10723778,10724120
3102543,3,342,10723891,10724233
3102561,1,342,10724005,10724347
3102579,2,342,10724120,10724462
3102600,3,342,10724233,10724575
3102617,1,342,10724347,10724689
3102634,2,342,10724462,10724804
3102652,3,342,10724575,10724917
3102674,1,342,10724689,10725031
3102704,2,342,10724804,10725146
3102730,3,342,10724917,10725259
3102747,1,342,10725031,10725373
3102764,2,342,10725146,10725488
3102784,3,342,10725259,10725601
3102801,1,342,10725373,10725715
3102818,2,342,10725488,10725830
3102835,3,342,10725601,10725943
3102857,1,342,10725715,10726057
3102887,2,342,10725830,10726172
3102913,3,342,10725943,10726285
3102930,1,342,10726057,10726399
3102942,2,342,10726172,10726514
3102960,3,342,10726285,10726627
3102931,1,342,10726399,10726741
3102986,2,342,10726514,10726856
3103003,3,342,10726627,10726969
3102935,1,342,10726741,10727083
3103050,2,342,10726856,10727198
3103073,3,342,10726969,10727311
3102977,1,342,10727083,10727425
3103096,2,342,10727198,10727540
3103113,3,342,10727311,10727653
3102981,1,342,10727425,10727767
3103134,2,342,10727540,10727882
3103151,3,342,10727653,10727995
3102984,1,342,10727767,10728109
3103192,2,342,10727882,10728224
3103215,3,342,10727995,10728337
3103026,1,342,10728109,10728451
3103238,2,342,10728224,10728566
3103255,3,342,10728337,10728679
3103030,1,342,10728451,10728793
3103281,2,342,10728566,10728908
3103298,3,342,10728679,10729021
3103090,1,342,10728793,10729135
3103345,2,342,10728908,10729250
3103364,3,342,10729021,10729363
3103173,1,342,10729135,10729477
3103387,2,342,10729250,10729592
3103404,3,342,10729363,10729705
3103233,1,342,10729477,10729819
3103424,2,342,10729592,10729934
3103443,3,342,10729705,10730047
3103272,1,342,10729819,10730161
3103489,2,342,10729934,10730276
3103507,3,342,10730047,10730389
3103276,1,342,10730161,10730503
3103536,2,342,10730276,10730618
3103553,3,342,10730389,10730731
3103323,1,342,10730503,10730845
3103573,2,342,10730618,10730960
3103590,3,342,10730731,10731073
3103421,1,342,10730845,10731187
3103636,2,342,10730960,10731302
3103653,3,342,10731073,10731415
3103467,1,342,10731187,10731529
3103676,2,346,10731302,10731648
3103815,2,5,10731648,10731653
3103825,2,10,10731653,10731663
3103831,2,5,10731663,10731668
3103841,2,7,10731699,10731706
3103844,2,7,10731712,10731719
3103847,2,7,10731725,10731732
3103851,2,7,10731738,10731745
3103693,3,342,10731415,10731757
3103863,2,7,10731779,10731786
3103870,2,7,10731792,10731799
3103875,2,7,10731805,10731812
3103883,2,7,10731818,10731825
3103524,1,342,10731529,10731871
3103900,2,17,10731859,10731876
3103897,2,1,10731876,10731877
3103901,2,4,10731877,10731881
3103903,2,10,10731881,10731891
3103909,2,5,10731891,10731896
3103907,2,15,10731896,10731911
3103916,2,13,10731911,10731924
3103919,2,2,10731924,10731926
3103924,2,6,10731926,10731932
3103921,2,10,10731932,10731942
3103925,2,4,10731942,10731946
3103926,2,5,10731946,10731951
3103931,2,15,10731951,10731966
3103933,2,10,10731966,10731976
3103739,3,228,10731757,10731985
3103930,2,15,10731976,10731991
3103940,2,10,10731991,10732001
3103944,2,11,10732001,10732012
3103951,2,4,10732012,10732016
3103949,2,5,10732016,10732021
3103954,2,5,10732021,10732026
3103977,2,7,10732056,10732063
3103984,2,7,10732089,10732096
3103528,1,231,10731871,10732102
3103987,2,10,10732096,10732106
3103991,2,5,10732106,10732111
3103988,2,5,10732111,10732116
3103995,2,5,10732116,10732121
3103994,2,12,10732129,10732141
3104002,2,13,10732141,10732154
3104005,2,2,10732154,10732156
3104010,2,6,10732156,10732162
3104007,2,10,10732162,10732172
3104011,2,4,10732172,10732176
3104012,2,5,10732176,10732181
3104017,2,5,10732181,10732186
3104018,2,5,10732186,10732191
3104019,2,5,10732191,10732196
3103864,3,230,10731985,10732215
3104026,2,15,10732203,10732218
3104023,2,2,10732218,10732220
3104028,2,10,10732220,10732230
3104032,2,5,10732230,10732235
3104034,2,10,10732235,10732245
3104033,2,18,10732245,10732263
3104051,2,2,10732263,10732265
3104041,2,3,10732265,10732268
3104046,2,5,10732268,10732273
3104058,2,12,10732273,10732285
3104064,2,10,10732285,10732295
3104065,2,10,10732295,10732305
3104069,2,10,10732305,10732315
3104071,2,10,10732315,10732325
3103570,1,225,10732102,10732327
3104080,2,10,10732325,10732335
3104081,2,10,10732335,10732345
3104093,2,7,10732351,10732358
3104096,2,14,10732364,10732378
3104099,2,10,10732378,10732388
3104103,2,8,10732390,10732398
3103952,3,228,10732215,10732443
3104114,2,14,10732431,10732445
3104111,2,4,10732445,10732449
3104115,2,9,10732449,10732458
3104116,2,5,10732458,10732463
3104123,2,12,10732463,10732475
3104126,2,3,10732475,10732478
3104127,2,5,10732478,10732483
3104130,2,14,10732489,10732503
3104139,2,13,10732503,10732516
3104150,2,2,10732516,10732518
3104155,2,4,10732518,10732522
3104159,2,6,10732522,10732528
3104156,2,15,10732528,10732543
3103670,1,229,10732327,10732556
3104175,2,11,10732575,10732586
3104190,2,7,10732599,10732606
3104193,2,9,10732606,10732615
3104191,2,1,10732615,10732616
3104195,2,5,10732616,10732621
3104201,2,11,10732631,10732642
3104221,2,7,10732656,10732663
3104035,3,230,10732443,10732673
3104225,2,9,10732669,10732678
3104224,2,10,10732678,10732688
3104227,2,6,10732688,10732694
3104238,2,4,10732694,10732698
3104231,2,5,10732698,10732703
3104239,2,5,10732703,10732708
3104235,2,5,10732708,10732713
3104242,2,5,10732713,10732718
3104248,2,7,10732729,10732736
3104256,2,6,10732736,10732742
3104260,2,5,10732742,10732747
3103711,1,227,10732556,10732783
3104128,3,224,10732673,10732897
3103779,1,228,10732783,10733011
3104240,3,228,10732897,10733125
3103783,1,228,10733011,10733239
3104314,3,228,10733125,10733353
3103911,1,228,10733239,10733467
3104389,3,228,10733353,10733581
3104544,2,9,10733587,10733596
3104559,2,10,10733647,10733657
3104575,2,5,10733657,10733662
3104583,2,5,10733662,10733667
3104085,1,228,10733467,10733695
3104460,3,228,10733581,10733809
3104182,1,228,10733695,10733923
3104547,3,228,10733809,10734037
3104283,1,228,10733923,10734151
3104634,3,228,10734037,10734265
3104287,1,228,10734151,10734379
3104714,3,228,10734265,10734493
3104360,1,228,10734379,10734607
3104781,3,228,10734493,10734721
3104975,2,7,10734811,10734818
3104981,2,6,10734818,10734824
3104985,2,5,10734824,10734829
3104982,2,5,10734829,10734834
3104503,1,232,10734607,10734839
3104986,2,10,10734834,10734844
3104852,3,228,10734721,10734949
3104606,1,228,10734839,10735067
3104950,3,228,10734949,10735177
3104676,1,226,10735067,10735293
3105023,3,228,10735177,10735405
3104680,1,226,10735293,10735519
3105103,3,228,10735405,10735633
3104752,1,228,10735519,10735747
3105170,3,228,10735633,10735861
3104903,1,230,10735747,10735977
3105254,3,228,10735861,10736089
3104994,1,226,10735977,10736203
3105339,3,228,10736089,10736317
3105069,1,228,10736203,10736431
3105540,2,14,10736473,10736487
3105550,2,7,10736509,10736516
3105553,2,7,10736522,10736529
3105556,2,7,10736535,10736542
3105413,3,230,10736317,10736547
3105552,2,11,10736542,10736553
3105558,2,4,10736553,10736557
3105562,2,5,10736557,10736562
3105588,2,7,10736601,10736608
3105591,2,5,10736608,10736613
3105589,2,5,10736613,10736618
3105593,2,5,10736618,10736623
3105610,2,7,10736641,10736648
3105073,1,228,10736431,10736659
3105612,2,7,10736669,10736676
3105619,2,6,10736676,10736682
3105623,2,5,10736682,10736687
3105620,2,5,10736687,10736692
3105625,2,5,10736692,10736697
3105642,2,14,10736715,10736729
3105648,2,7,10736743,10736750
3105653,2,6,10736750,10736756
3105657,2,9,10736756,10736765
3105654,2,1,10736765,10736766
3105658,2,5,10736766,10736771
3105489,3,229,10736547,10736776
3105661,2,10,10736771,10736781
3105660,2,11,10736781,10736792
3105666,2,6,10736792,10736798
3105669,2,5,10736798,10736803
3105679,2,7,10736819,10736826
3105683,2,6,10736826,10736832
3105687,2,5,10736832,10736837
3105684,2,5,10736837,10736842
3105688,2,5,10736842,10736847
3105690,2,11,10736857,10736868
3105142,1,228,10736659,10736887
3105702,2,14,10736882,10736896
3105705,2,10,10736897,10736907
3105709,2,9,10736907,10736916
3105707,2,1,10736916,10736917
3105714,2,5,10736917,10736922
3105722,2,7,10736939,10736946
3105724,2,7,10736967,10736974
3105728,2,6,10736974,10736980
3105732,2,9,10736980,10736989
3105729,2,1,10736989,10736990
3105733,2,5,10736990,10736995
3105570,3,229,10736776,10737005
3105735,2,14,10737005,10737019
3105741,2,6,10737019,10737025
3105744,2,5,10737025,10737030
3105752,2,7,10737047,10737054
3105761,2,6,10737054,10737060
3105765,2,9,10737060,10737069
3105762,2,1,10737069,10737070
3105766,2,5,10737070,10737075
3105776,2,7,10737093,10737100
3105307,1,228,10736887,10737115
3105778,2,19,10737121,10737140
3105784,2,9,10737140,10737149
3105790,2,10,10737149,10737159
3105795,2,5,10737159,10737164
3105805,2,7,10737183,10737190
3105808,2,14,10737196,10737210
3105811,2,10,10737210,10737220
3105571,3,224,10737005,10737229
3105815,2,12,10737222,10737234
3105819,2,10,10737239,10737249
3105823,2,5,10737249,10737254
3105827,2,7,10737271,10737278
3105830,2,6,10737278,10737284
3105834,2,9,10737284,10737293
3105831,2,1,10737293,10737294
3105835,2,9,10737294,10737303
3105837,2,9,10737309,10737318
